Language,Country,Region/State,City,Category,Subcategory,Provider,Vocalizing,URL
FR,France,Centre,,Auto / Moto,Sports,L'Écho républicain,L'Écho républicain,http://www.lechorepublicain.fr/ER_rss_eure-et-loir_auto_moto.xml
FR,France,Centre,,Tennis,Sports,L'Écho républicain,L'Écho républicain,http://www.lechorepublicain.fr/ER_rss_eure-et-loir_tennis.xml
FR,France,Centre,,Autres sports,Sports,L'Écho républicain,L'Écho républicain,http://www.lechorepublicain.fr/ER_rss_eure-et-loir_autres_sports.xml
FR,France,Centre,,National,Actualité,L'Écho républicain,L'Écho républicain,http://www.lechorepublicain.fr/ER_rss_france_monde_national.xml
FR,France,Centre,,International,Actualité internationale,L'Écho républicain,L'Écho républicain,http://www.lechorepublicain.fr/ER_rss_france_monde_international.xml
FR,France,Centre,,Politique,Politics,L'Écho républicain,L'Écho républicain,http://www.lechorepublicain.fr/ER_rss_france_monde_politique.xml
FR,France,Centre,,Eco-finances,Économie,L'Écho républicain,L'Écho républicain,http://www.lechorepublicain.fr/ER_rss_france_monde_eco_finances.xml
FR,France,Centre,,Editorial,Blogs,L'Écho républicain,L'Écho républicain,http://www.lechorepublicain.fr/ER_rss_france_monde_editorial.xml
FR,France,Centre,,Environnement,Planète,L'Écho républicain,L'Écho républicain,http://www.lechorepublicain.fr/ER_rss_france_monde_environnement.xml
FR,France,Centre,,Insolite,,L'Écho républicain,L'Écho républicain,http://www.lechorepublicain.fr/ER_rss_france_monde_insolite.xml
FR,France,Centre,,People,Société,L'Écho républicain,L'Écho républicain,http://www.lechorepublicain.fr/ER_rss_france_monde_people.xml
FR,France,Centre,,Santé - Beauté,Santé,L'Écho républicain,L'Écho républicain,http://www.lechorepublicain.fr/ER_rss_france_monde_sante_beaute.xml
FR,France,Centre,,Multimédia — Techno,Médias,L'Écho républicain,L'Écho républicain,http://www.lechorepublicain.fr/ER_rss_france_monde_multimedia.xml
FR,France,Centre,,Rugby,Sports,L'Écho républicain,L'Écho républicain,http://www.lechorepublicain.fr/ER_rss_sport_national_rugby.xml
FR,France,Centre,,Football,Sports,L'Écho républicain,L'Écho républicain,http://www.lechorepublicain.fr/ER_rss_sport_national_football.xml
FR,France,Centre,,Basket,Sports,L'Écho républicain,L'Écho républicain,http://www.lechorepublicain.fr/ER_rss_sport_national_basket.xml
FR,France,Centre,,Handball,Sports,L'Écho républicain,L'Écho républicain,http://www.lechorepublicain.fr/ER_rss_sport_national_handball.xml
FR,France,Centre,,Athlétisme,Sports,L'Écho républicain,L'Écho républicain,http://www.lechorepublicain.fr/ER_rss_sport_national_athletisme.xml
FR,France,Centre,,Cyclisme,Sports,L'Écho républicain,L'Écho républicain,http://www.lechorepublicain.fr/ER_rss_sport_national_cyclisme.xml
FR,France,Centre,,Auto / Moto,Sports,L'Écho républicain,L'Écho républicain,http://www.lechorepublicain.fr/ER_rss_sport_national_auto_moto.xml
FR,France,Centre,,Tennis,Sports,L'Écho républicain,L'Écho républicain,http://www.lechorepublicain.fr/ER_rss_sport_national_tennis.xml
FR,France,Centre,,Autres sports,Sports,L'Écho républicain,L'Écho républicain,http://www.lechorepublicain.fr/ER_rss_sport_national_autres_sports.xml
FR,France,Centre,,Musique et sons,Loisirs,L'Écho républicain,L'Écho républicain,http://www.lechorepublicain.fr/ER_rss_loisirs_musique_sons.xml
FR,France,Centre,,Livres — BD,Loisirs,L'Écho républicain,L'Écho républicain,http://www.lechorepublicain.fr/ER_rss_loisirs_livres_bd.xml
FR,France,Centre,,Mode - Shopping,Loisirs,L'Écho républicain,L'Écho républicain,http://www.lechorepublicain.fr/ER_rss_loisirs_mode_shopping.xml
FR,France,Centre,,Brico / Jardin,Loisirs,L'Écho républicain,L'Écho républicain,http://www.lechorepublicain.fr/ER_rss_loisirs_brico_jardin.xml
FR,France,Centre,,Cuisine / Gastro,Loisirs,L'Écho républicain,L'Écho républicain,http://www.lechorepublicain.fr/ER_rss_loisirs_cuisine_gastro.xml
FR,France,Centre,,Vie pratique/Conso,Loisirs,L'Écho républicain,L'Écho républicain,http://www.lechorepublicain.fr/ER_rss_loisirs_vie_conso.xml
FR,France,Centre,,Actu Médias,Loisirs,L'Écho républicain,L'Écho républicain,http://www.lechorepublicain.fr/ER_rss_loisirs_actu_medias.xml
FR,France,Centre,,A la Une,Actualité,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_cher_a_la_une.xml
FR,France,Centre,,Bourges et environs,Actualité,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_cher_bourges_environs.xml
FR,France,Centre,,Boischaut,Actualité,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_cher_boischaut.xml
FR,France,Centre,,Cher Nord,Actualité,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_cher_cher_nord.xml
FR,France,Centre,,Val de Loire,Actualité,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_cher_val_de_loire.xml
FR,France,Centre,,Pays de Vierzon,Actualité,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_cher_pays_de_vierzon.xml
FR,France,Centre,,Rugby,Actualité,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_cher_rugby.xml
FR,France,Centre,,Football,Sports,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_cher_football.xml
FR,France,Centre,,Basket,Sports,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_cher_basket.xml
FR,France,Centre,,Handball,Sports,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_cher_handball.xml
FR,France,Centre,,Athlétisme,Sports,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_cher_athletisme.xml
FR,France,Centre,,Cyclisme,Sports,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_cher_cyclisme.xml
FR,France,Centre,,Auto / Moto,Sports,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_cher_auto_moto.xml
FR,France,Centre,,Tennis,Sports,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_cher_tennis.xml
FR,France,Centre,,Autres sports,Sports,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_cher_autres_sports.xml
FR,France,Centre,,National,Actualité,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_france_monde_national.xml
FR,France,Centre,,International,Actualité internationale,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_france_monde_international.xml
FR,France,Centre,,Politique,Politics,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_france_monde_politique.xml
FR,France,Centre,,Eco-finances,Économie,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_france_monde_eco_finances.xml
FR,France,Centre,,Editorial,Blogs,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_france_monde_editorial.xml
FR,France,Centre,,Environnement,Planète,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_france_monde_environnement.xml
FR,France,Centre,,Insolite,,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_france_monde_insolite.xml
FR,France,Centre,,People,Société,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_france_monde_people.xml
FR,France,Centre,,Santé - Beauté,Santé,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_france_monde_sante_beaute.xml
FR,France,Centre,,Multimédia — Techno,Médias,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_france_monde_multimedia.xml
FR,France,Centre,,Rugby,Sports,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_sport_national_rugby.xml
FR,France,Centre,,Football,Sports,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_sport_national_football.xml
FR,France,Centre,,Basket,Sports,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_sport_national_basket.xml
FR,France,Centre,,Handball,Sports,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_sport_national_handball.xml
FR,France,Centre,,Athlétisme,Sports,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_sport_national_athletisme.xml
FR,France,Centre,,Cyclisme,Sports,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_sport_national_cyclisme.xml
FR,France,Centre,,Auto / Moto,Sports,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_sport_national_auto_moto.xml
FR,France,Centre,,Tennis,Sports,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_sport_national_tennis.xml
FR,France,Centre,,Autres sports,Sports,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_sport_national_autres_sports.xml
FR,France,Centre,,Musique et sons,Loisirs,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_loisirs_musique_sons.xml
FR,France,Centre,,Livres — BD,Loisirs,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_loisirs_livres_bd.xml
FR,France,Centre,,Mode - Shopping,Loisirs,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_loisirs_mode_shopping.xml
FR,France,Centre,,Brico / Jardin,Loisirs,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_loisirs_brico_jardin.xml
FR,France,Centre,,Cuisine / Gastro,Loisirs,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_loisirs_cuisine_gastro.xml
FR,France,Centre,,Vie pratique/Conso,Loisirs,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_loisirs_vie_conso.xml
FR,France,Centre,,Actu Médias,Loisirs,Le Berry,Le Berry républicain,http://www.leberry.fr/BR_rss_loisirs_actu_medias.xml
FR,France,Bourgogne,,A la Une,Actualité,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_nievre_a_la_une.xml
FR,France,Bourgogne,,Grand Nevers,Actualité,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_nievre_grand_nevers.xml
FR,France,Bourgogne,,Sud Nivernais,Actualité,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_nievre_sud_nivernais.xml
FR,France,Bourgogne,,Val de Loire,Actualité,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_nievre_val_de_loire.xml
FR,France,Bourgogne,,Haut Nivernais,Actualité,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_nievre_haut_nivernais.xml
FR,France,Bourgogne,,Morvan,Actualité,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_nievre_morvan.xml
FR,France,Bourgogne,,Rugby,Actualité,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_nievre_rugby.xml
FR,France,Bourgogne,,Football,Sports,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_nievre_football.xml
FR,France,Bourgogne,,Basket,Sports,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_nievre_basket.xml
FR,France,Bourgogne,,Handball,Sports,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_nievre_handball.xml
FR,France,Bourgogne,,Athlétisme,Sports,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_nievre_athletisme.xml
FR,France,Bourgogne,,Cyclisme,Sports,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_nievre_cyclisme.xml
FR,France,Bourgogne,,Auto / Moto,Sports,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_nievre_auto_moto.xml
FR,France,Bourgogne,,Tennis,Sports,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_nievre_tennis.xml
FR,France,Bourgogne,,Autres sports,Sports,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_nievre_autres_sports.xml
FR,France,Bourgogne,,National,Actualité,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_france_monde_national.xml
FR,France,Bourgogne,,International,Actualité internationale,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_france_monde_international.xml
FR,France,Bourgogne,,Politique,Politics,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_france_monde_politique.xml
FR,France,Bourgogne,,Eco-finances,Économie,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_france_monde_eco_finances.xml
FR,France,Bourgogne,,Editorial,Blogs,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_france_monde_editorial.xml
FR,France,Bourgogne,,Environnement,Planète,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_france_monde_environnement.xml
FR,France,Bourgogne,,Insolite,,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_france_monde_insolite.xml
FR,France,Bourgogne,,People,Société,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_france_monde_people.xml
FR,France,Bourgogne,,Santé - Beauté,Santé,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_france_monde_sante_beaute.xml
FR,France,Bourgogne,,Multimédia — Techno,Médias,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_france_monde_multimedia.xml
FR,France,Bourgogne,,Rugby,Sports,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_sport_national_rugby.xml
FR,France,Bourgogne,,Football,Sports,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_sport_national_football.xml
FR,France,Bourgogne,,Basket,Sports,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_sport_national_basket.xml
FR,France,Bourgogne,,Handball,Sports,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_sport_national_handball.xml
FR,France,Bourgogne,,Athlétisme,Sports,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_sport_national_athletisme.xml
FR,France,Bourgogne,,Cyclisme,Sports,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_sport_national_cyclisme.xml
FR,France,Bourgogne,,Auto / Moto,Sports,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_sport_national_auto_moto.xml
FR,France,Bourgogne,,Tennis,Sports,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_sport_national_tennis.xml
FR,France,Bourgogne,,Autres sports,Sports,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_sport_national_autres_sports.xml
FR,France,Bourgogne,,Musique et sons,Loisirs,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_loisirs_musique_sons.xml
FR,France,Bourgogne,,Livres — BD,Loisirs,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_loisirs_livres_bd.xml
FR,France,Bourgogne,,Mode - Shopping,Loisirs,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_loisirs_mode_shopping.xml
FR,France,Bourgogne,,Brico / Jardin,Loisirs,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_loisirs_brico_jardin.xml
FR,France,Bourgogne,,Cuisine / Gastro,Loisirs,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_loisirs_cuisine_gastro.xml
FR,France,Bourgogne,,Vie pratique/Conso,Loisirs,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_loisirs_vie_conso.xml
FR,France,Bourgogne,,Actu Médias,Loisirs,Le JDC,Le Journal du Centre,http://www.lejdc.fr/JC_rss_loisirs_actu_medias.xml
,France,"Lorraine, Franche-Comté",,A la Une,Actualité,L'Est républicain,L'Est républicain,http://www.estrepublicain.fr/rss
,France,"Lorraine, Franche-Comté",,Lorraine,Actualité,L'Est républicain,L'Est républicain,http://www.estrepublicain.fr/actualite/region-lorraine/rss
,France,"Lorraine, Franche-Comté",,Franche-Comté,Actualité,L'Est républicain,L'Est républicain,http://www.estrepublicain.fr/actualite/region-franche-comte/rss
,France,"Lorraine, Franche-Comté",,Faits divers,Faits divers,L'Est républicain,L'Est républicain,http://www.estrepublicain.fr/faits-divers/rss
,France,"Lorraine, Franche-Comté",,Mondial 2014,Sports,L'Est républicain,L'Est républicain,http://www.estrepublicain.fr/football/coupe-du-monde-de-football/rss
FR,France,"Lorraine, Franche-Comté",,Sports,Sports,L'Est républicain,L'Est républicain,http://www.estrepublicain.fr/sport/rss
FR,France,"Lorraine, Franche-Comté",,Sortir,Loisirs,L'Est républicain,L'Est républicain,http://www.estrepublicain.fr/actualite/loisirs/rss
,France,Lorraine,,A la Une,Actualité,Vosges Matin,Vosges Matin,http://www.vosgesmatin.fr/rss
FR,France,Lorraine,,Sport,Sports,Vosges Matin,Vosges Matin,http://www.vosgesmatin.fr/sport/rss
FR,France,Lorraine,,Santé et Medecine,Santé,Vosges Matin,Vosges Matin,http://www.vosgesmatin.fr/sante-et-medecine/sante/rss
FR,France,Lorraine,,Sortir,Loisirs,Vosges Matin,Vosges Matin,http://www.vosgesmatin.fr/loisirs/sortir/rss
FR,France,Bourgogne,,Actualité,Actualité,JSL,Le Journal de Saône et Loire,http://www.lejsl.com/rss
FR,France,,,Actualité,Actualité,Le Bien Public,Le Bien Public,http://www.bienpublic.com/rss
FR,France,Lorraine,,A la Une,Actualité,Le Républicain Lorrain,Le Républicain Lorrain,http://www.republicain-lorrain.fr/rss
FR,France,Lorraine,,Actualité,Actualité,Le Républicain Lorrain,Le Républicain Lorrain,http://www.republicain-lorrain.fr/actualite/region/rss
FR,France,Lorraine,,Faits divers,Faits divers,Le Républicain Lorrain,Le Républicain Lorrain,http://www.republicain-lorrain.fr/faits-divers/rss
FR,France,Lorraine,,Sport,Sports,Le Républicain Lorrain,Le Républicain Lorrain,http://www.republicain-lorrain.fr/sports/rss
FR,France,Alsace,,A la Une,A la Une,DNA,Dernières Nouvelles d'Alsace,http://www.dna.fr/rss
FR,France,Alsace,,Actualité,Actualité,DNA,Dernières Nouvelles d'Alsace,http://www.dna.fr/actualite/rss
FR,France,Alsace,,Sport,Sports,DNA,Dernières Nouvelles d'Alsace,http://www.dna.fr/sports/rss
FR,France,Champagne-Ardenne,,A la Une,A la Une,JHM,Le Journal de la Haute-Marne,http://www.jhm.fr/?format=feed&type=rss
FR,France,Champagne-Ardenne,,Editorial,Blogs,JHM,Le Journal de la Haute-Marne,http://www.jhm.fr/editos-billets?format=feed&type=rss
FR,France,,,Actualités,Actualité,JHM,Le Journal de la Haute-Marne,http://www.jhm.fr/departement?format=feed&type=rss
FR,France,Champagne-Ardenne,,Faits divers,Faits divers,JHM,Le Journal de la Haute-Marne,http://www.jhm.fr/faits-divers?format=feed&type=rss
FR,France,Champagne-Ardenne,,Justice,Justice,JHM,Le Journal de la Haute-Marne,http://www.jhm.fr/justice?format=feed&type=rss
FR,France,Champagne-Ardenne,,Infos Locales,Actualité,JHM,Le Journal de la Haute-Marne,http://www.jhm.fr/communes?format=feed&type=rss
FR,France,,,Sport,Sports,JHM,Le Journal de la Haute-Marne,http://www.jhm.fr/sports?format=feed&type=rss
FR,France,,,CVB,CVB,JHM,Le Journal de la Haute-Marne,http://www.jhm.fr/cvb?format=feed&type=rss
FR,France,Alsace,,A la Une,Actualité,L'Alsace,L'Alsace,http://www.lalsace.fr/rss
FR,France,Alsace,,Région,Actualité,L'Alsace,L'Alsace,http://www.lalsace.fr/actualite/alsace/rss
FR,France,Alsace,,Faits divers,Faits divers,L'Alsace,L'Alsace,http://www.lalsace.fr/actualite/faits-divers/rss
FR,France,Alsace,,Sport,Sports,L'Alsace,L'Alsace,http://www.lalsace.fr/sport/rss
FR,France,Alsace,,Loisirs,Loisirs,L'Alsace,L'Alsace,http://www.lalsace.fr/loisirs/rss
FR,France,Alsace,,Blog,Blogs,L'Alsace,L'Alsace,http://www.lalsace.fr/actualite/blog/rss
FR,France,Provence-Alpes-Côte d'Azur,,Actualité,Actualité,La Provence,La Provence,http://rss.feedsportal.com/c/32394/f/463059/index.rss
FR,France,Provence-Alpes-Côte d'Azur,,Région en direct,Actualité,La Provence,La Provence,http://rss.feedsportal.com/c/32394/f/463061/index.rss
FR,France,Provence-Alpes-Côte d'Azur,,Monde,Actualité internationale,La Provence,La Provence,http://rss.feedsportal.com/c/32394/f/463066/index.rss
FR,France,Provence-Alpes-Côte d'Azur,,People,Société,La Provence,La Provence,http://www.laprovence.com/rss/people.xml
FR,France,Provence-Alpes-Côte d'Azur,,Santé,Santé,La Provence,La Provence,http://www.laprovence.com/rss/sante.xml
FR,France,Provence-Alpes-Côte d'Azur,,France,Actualité,La Provence,La Provence,http://rss.feedsportal.com/c/32394/f/463063/index.rss
FR,France,Provence-Alpes-Côte d'Azur,,Faits divers,Justice,La Provence,La Provence,http://www.laprovence.com/rss/faits-divers-justice.xml
FR,France,Provence-Alpes-Côte d'Azur,,Auto Moto,Autos,La Provence,La Provence,http://www.laprovence.com/rss/Auto-Moto.xml
FR,France,Provence-Alpes-Côte d'Azur,,Municipales,Politics,La Provence,La Provence,http://www.laprovence.com/rss/elections-municipales.xml
FR,France,Provence-Alpes-Côte d'Azur,,Politique,Politics,La Provence,La Provence,http://rss.feedsportal.com/c/32394/f/463064/index.rss
FR,France,Provence-Alpes-Côte d'Azur,,Info trafic,,La Provence,La Provence,http://www.laprovence.com/rss/info-trafic.xml
FR,France,Provence-Alpes-Côte d'Azur,,Multimédia,Médias,La Provence,La Provence,http://www.laprovence.com/rss/multimedia.xml
FR,France,Provence-Alpes-Côte d'Azur,,Politique en direct,,La Provence,La Provence,http://www.laprovence.com/rss/politique-en-direct.xml
FR,France,Provence-Alpes-Côte d'Azur,,Actualité,Économie,La Provence,La Provence,http://rss.feedsportal.com/c/32394/f/463062/index.rss
FR,France,Provence-Alpes-Côte d'Azur,,L'éco en direct,Économie,La Provence,La Provence,http://rss.feedsportal.com/c/32394/f/668871/index.rss
FR,France,Provence-Alpes-Côte d'Azur,,Argent,Économie,La Provence,La Provence,http://www.laprovence.com/rss/Economie-Argent.xml
FR,France,Provence-Alpes-Côte d'Azur,,Économie,Économie,La Provence,La Provence,http://www.laprovence.com/rss/Economie-France-Monde.xml
FR,France,Provence-Alpes-Côte d'Azur,,Immobilier,Économie,La Provence,La Provence,http://www.laprovence.com/rss/Economie-Immobilier.xml
FR,France,Provence-Alpes-Côte d'Azur,,Emploi,Emploi,La Provence,La Provence,http://www.laprovence.com/rss/Economie-Emploi.xml
FR,France,Provence-Alpes-Côte d'Azur,,OM,OM,La Provence,La Provence,http://rss.feedsportal.com/c/32394/f/463060/index.rss
FR,France,Provence-Alpes-Côte d'Azur,,OM en direct,OM,La Provence,La Provence,http://rss.feedsportal.com/c/32394/f/668867/index.rss
FR,France,Provence-Alpes-Côte d'Azur,,Le Direct,OM,La Provence,La Provence,http://www.laprovence.com/rss/OM-Le-Direct.xml
FR,France,Provence-Alpes-Côte d'Azur,,Sports en direct,Sports,La Provence,La Provence,http://rss.feedsportal.com/c/32394/f/668869/index.rss
FR,France,Provence-Alpes-Côte d'Azur,,Sport région,Sports,La Provence,La Provence,http://www.laprovence.com/rss/Sport-Region.xml
FR,France,Provence-Alpes-Côte d'Azur,,Rugby,Sports,La Provence,La Provence,http://www.laprovence.com/rss/rugby.xml
FR,France,Provence-Alpes-Côte d'Azur,,Football,Sports,La Provence,La Provence,http://www.laprovence.com/rss/foot.xml
FR,France,Provence-Alpes-Côte d'Azur,,Sport,Sports,La Provence,La Provence,http://rss.feedsportal.com/c/32394/f/463065/index.rss
FR,France,Provence-Alpes-Côte d'Azur,,Loisirs en direct,Loisirs,La Provence,La Provence,http://www.laprovence.com/rss/loisirs-en-direct.xml
FR,France,Provence-Alpes-Côte d'Azur,,Voyages,Loisirs,La Provence,La Provence,http://www.laprovence.com/rss/voyages.xml
FR,France,Provence-Alpes-Côte d'Azur,,Jeux vidéo,Loisirs,La Provence,La Provence,http://www.laprovence.com/rss/jeux-video.xml
FR,France,Provence-Alpes-Côte d'Azur,,Spectacles,Loisirs,La Provence,La Provence,http://www.laprovence.com/rss/spectacles.xml
FR,France,Provence-Alpes-Côte d'Azur,,Cinéma,Loisirs,La Provence,La Provence,http://www.laprovence.com/rss/cinema.xml
FR,France,Provence-Alpes-Côte d'Azur,,Télé,Loisirs,La Provence,La Provence,http://www.laprovence.com/rss/t%C3%A9l%C3%A9.xml
FR,France,Provence-Alpes-Côte d'Azur,,Montagne,Loisirs,La Provence,La Provence,http://www.laprovence.com/rss/montagne.xml
FR,France,Provence-Alpes-Côte d'Azur,,Mer,Loisirs,La Provence,La Provence,http://www.laprovence.com/rss/mer.xml
FR,France,Provence-Alpes-Côte d'Azur,,Flash,Loisirs,La Provence,La Provence,http://www.laprovence.com/rss/flash.xml
FR,France,Provence-Alpes-Côte d'Azur,,Shopping,Loisirs,La Provence,La Provence,http://www.laprovence.com/rss/shopping.xml
FR,France,Provence-Alpes-Côte d'Azur,,Déco / temps libre,Loisirs,La Provence,La Provence,http://www.laprovence.com/rss/deco-temps-libre.xml
FR,France,Provence-Alpes-Côte d'Azur,,Loisirs,Loisirs,La Provence,La Provence,http://rss.feedsportal.com/c/32394/f/668870/index.rss
FR,France,Provence-Alpes-Côte d'Azur,,Psycho,Elles & Co,La Provence,La Provence,http://www.laprovence.com/rss/psycho.xml
FR,France,Provence-Alpes-Côte d'Azur,,Beauté,Elles & Co,La Provence,La Provence,http://www.laprovence.com/rss/beaute.xml
FR,France,Provence-Alpes-Côte d'Azur,,Famille,Elles & Co,La Provence,La Provence,http://www.laprovence.com/rss/famille.xml
FR,France,Provence-Alpes-Côte d'Azur,,Nutrition,Elles & Co,La Provence,La Provence,http://www.laprovence.com/rss/nutrition.xml
FR,France,Provence-Alpes-Côte d'Azur,,Sexo,Elles & Co,La Provence,La Provence,http://www.laprovence.com/rss/sexo.xml
FR,France,Provence-Alpes-Côte d'Azur,,Mode,Elles & Co,La Provence,La Provence,http://www.laprovence.com/rss/mode.xml
FR,France,Provence-Alpes-Côte d'Azur,,Saveurs,Elles & Co,La Provence,La Provence,http://www.laprovence.com/rss/saveurs.xml
FR,France,Provence-Alpes-Côte d'Azur,,Forme,Elles & Co,La Provence,La Provence,http://www.laprovence.com/rss/forme.xml
FR,France,Provence-Alpes-Côte d'Azur,,Elles & Co,Elles & Co,La Provence,La Provence,http://rss.feedsportal.com/c/32394/f/668868/index.rss
FR,France,Provence-Alpes-Côte d'Azur,,Aix - Pays d'Aix,Votre Ville,La Provence,La Provence,http://www.laprovence.com/rss/aix-pays-daix.xml
FR,France,Provence-Alpes-Côte d'Azur,,Aubagne,Votre Ville,La Provence,La Provence,http://www.laprovence.com/rss/edition-aubagne.xml
FR,France,Provence-Alpes-Côte d'Azur,,Carpentras - Comtat,Votre Ville,La Provence,La Provence,http://www.laprovence.com/rss/carpentras-comtat.xml
FR,France,Provence-Alpes-Côte d'Azur,,Marseille,Votre Ville,La Provence,La Provence,http://www.laprovence.com/rss/marseille.xml
FR,France,Provence-Alpes-Côte d'Azur,,Sud Vaucluse,Votre Ville,La Provence,La Provence,http://www.laprovence.com/rss/sud-vaucluse.xml
FR,France,Provence-Alpes-Côte d'Azur,,Alpes,Votre Ville,La Provence,La Provence,http://www.laprovence.com/rss/alpes.xml
FR,France,Provence-Alpes-Côte d'Azur,,La Ciotat,Votre Ville,La Provence,La Provence,http://www.laprovence.com/rss/edition-la-ciotat.xml
FR,France,Provence-Alpes-Côte d'Azur,,Vitrolles - Marignane,Votre Ville,La Provence,La Provence,http://www.laprovence.com/rss/vitrolles-marignane.xml
FR,France,Provence-Alpes-Côte d'Azur,,Martigues — Istres,Votre Ville,La Provence,La Provence,http://www.laprovence.com/rss/martigues-istres.xml
FR,France,Provence-Alpes-Côte d'Azur,,Arles,Votre Ville,La Provence,La Provence,http://www.laprovence.com/rss/arles.xml
FR,France,Provence-Alpes-Côte d'Azur,,Grand Avignon,Votre Ville,La Provence,La Provence,http://www.laprovence.com/rss/avignon-grand-avignon.xml
